featured_snippet,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
0,0,0,0,3.5650000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0369671403197158,0.0598683523142827,0.0,0.0,0.0,0.3282115243966148,0.0462791244384076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4601857172709226,0.0,0.0,0,0,0,1.4365120772805082,8.351884727724402,1725
0,1,1,0,3.0250000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0369671403197158,0.0598683523142827,0.0,0.0,0.0,0.3282115243966148,0.0462791244384076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4601857172709226,0.0,0.0,1,1,0,1.4438554716444223,6.212519919693779,1725
0,1,1,0,6.797999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.5192943625811344,3.367640598133313,1725
0,1,1,0,5.19,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.916628451273924,2.6594200241341435,1725
0,1,1,0,2.129,0,0,1,0,0,0,0,0,0,0,0,0,0.1975629729110026,0.0370860493301451,0.4068262963084281,0.0,0.0,0.1064889121818598,0.0,0.0,0.0,0.0415866880670836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171279766779128,0.0,1,0,1,1.9016596649279127,2.828023429127882,1725
0,1,1,0,70.959,0,1,1,0,0,1,0,0,0,0,0,0,0.6951608191017503,0.1030251520543942,0.0,0.0,0.0,0.0470571830761466,0.0375886430639292,0.1171682027037795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.711643378712488,9.59729338369482,1726
0,1,1,0,18.835,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0600609256772249,0.3284680140194569,0.0,0.0271217530872284,0.0,0.0,0.0855973009269874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4616659569589572,0.0,0.0,0.0,0,0,0,5.703782474656201,8.389112743931053,1726
0,0,0,0,52.606,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.704186698181084,4.449311381479478,1726
0,0,0,0,6.955,0,0,1,0,0,0,0,0,0,0,0,0,0.1156015591732451,0.3371351829408102,0.0,0.0,0.0,0.1283894002423924,0.0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5176026080450146,5.920419571494899,1726
0,1,0,1,10.031,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.4014532600157109,0.0,0.2268106834249802,0.2053809897879026,0.0,0.0444697564807541,0.0,0.0720188531029065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.1774286349540275,7.293405359717241,1726
0,1,1,0,4.129,0,0,1,0,0,1,1,0,0,0,0,0,0.0756357489768392,0.8308817996052077,0.0,0.0,0.0,0.0,0.0367469565670422,0.0239654064567667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.65296023478425,3.8957310086511687,1726
0,1,1,0,60.75100000000001,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.2768275176678444,0.0,0.0,0.0690757508833922,0.0,0.2698211130742049,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0330112632508833,0.0,0.0312555212014134,0.0,0.0,0,0,0,1.328400382700988,9.485694137178744,1726
0,0,0,0,21.649,0,0,1,0,0,1,0,0,0,0,0,0,0.8983523862556915,0.0,0.0415866880670836,0.0,0.0,0.0,0.0,0.0600609256772249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1292723357041391,8.09742203808905,1726
0,0,0,0,2.785,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1880937082124931,0.4111514393715738,0.1887999351660501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.1187416599632756,8.437505404084357,1730
0,1,1,0,6.135000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1880937082124931,0.4111514393715738,0.1887999351660501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0242478733792475,4.5482188095379525,1730
0,1,1,0,2.286,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1880937082124931,0.4111514393715738,0.1887999351660501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.814010078162875,3.9292733588346738,1730
0,1,1,0,2.3640000000000003,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0027226922938831,0.0,0.9834484244288332,0.0128535012027716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582333018179211e-05,0.0,1,1,0,1.6828742305072826,4.030552429134321,1734
0,0,0,0,21.784,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8843984408267549,0.0,0.0,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,6.587093987995352,1735
0,0,0,0,21.893,0,0,0,0,0,0,0,0,0,0,0,0,0.0663041077738515,0.4097559628975265,0.0,0.0,0.0,0.0330112632508833,0.0690757508833922,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.6640999627497135,4.228933728540056,1736
0,1,1,0,10.668,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.157629530556225,0.7958771063538598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464933630899151,0.0,0.0,0.0,0.0,1,1,0,2.4826541147347068,6.0454791354142206,1736
0,0,0,0,3.4400000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0391287544169611,0.0,0.3550574204946997,0.0330112632508833,0.0974271201413427,0.2491497349823322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.1949701855123675,0.0,0.0,1,1,0,4.765092747838567,7.654584448725268,1736
0,1,1,0,4.942,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1156015591732451,0.0,0.0,0.0271217530872284,0.0,0.0,0.771679386812539,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.5527350268432004,6.887852526673616,1737
0,1,1,0,2.543,0,0,1,0,0,0,0,0,0,0,0,0,0.0391693144223525,0.1480756002489435,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.6971535261554589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.509543436160348,4.5013196408618645,1737
0,1,1,0,1.681,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0355780410394997,0.0,0.0,0.0,0.0445401124972503,0.0375765955441033,0.0,0.0,0.0,0.0,0.0,0.0,0.8823052509191466,0.0,0.0,0.0,0.0,0.0,0,0,0,2.422587885388742,8.985668027653231,1737
0,1,1,0,3.931,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0312555212014134,0.1773630742049469,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0391287544169611,0.1665028710247349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7390761124483453,4.678885223810372,1737
0,0,0,0,30.133000000000006,0,0,1,0,0,1,1,0,0,0,0,0,0.6684722775687747,0.0,0.0144876635349897,0.0,0.0009320734581949,0.0624354133880868,0.0,0.0403830956996292,0.0,0.0761463490412475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.342670816533331,11.197192471785286,1740
0,1,1,0,9.081,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.391161377111255,0.0,0.0,0.0395346519854516,0.0004795476059986,0.0,0.0,4.982312789596936e-05,0.4887337452045244,0.0,0.0,0.0,0.0374919037417168,0.0,0.0002615714214537,0.0,0.0,0.0,0.0,0,0,0,1.5415872455259263,9.28790993163106,1740
0,1,1,0,41.981,0,1,0,0,0,0,0,0,0,0,0,0,0.4693559574710384,0.0,0.0474568550516083,0.0,4.1410868282380747e-05,0.3962709513111715,0.0001449380389883,0.0,5.693994388827352e-05,0.0603718695971758,0.0,0.0,0.0,0.0,0.0,0.0001552907560588,0.0,0.0,0.0,0.0,1,1,0,4.058199115585747,6.304432348904538,1740
0,1,1,0,3.369,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.871585280811109,6.068133879034449,1741
0,1,1,0,7.285,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1606341511349863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653018441481871,0.0,0.0,0.0,0.1984015198663565,0.0,0.0,0.0,0.0,1,0,1,2.095314890836126,9.120554604467356,1742
0,1,1,0,28.539,0,0,1,0,0,0,0,0,0,0,0,0,0.0819614137377575,0.0,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0786727373972288,0.5615971699040258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.5922651681085,9.034062992287058,1743
0,1,1,0,42.881,0,1,1,1,0,1,0,0,0,0,0,0,0.3439353931621002,0.0,0.0,0.0,0.0,0.0,0.0,0.0405050124024095,0.0,0.0,0.1123418264119884,0.0,0.0,0.5032177680235018,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.009240456143505,7.278197517317226,1743
0,1,1,0,5.852,0,1,1,0,0,0,0,0,0,0,0,0,0.6214145325471561,0.0615330458505675,0.0,0.0,0.0,0.088867376573088,0.0,0.0,0.0,0.0747924550441491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9840313568751773,5.037439496848307,1743
0,1,0,1,15.57,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0801181535367501,0.078628664802187,0.0,0.4877981334255097,0.0,0.0,0.1484775162618232,0.0,0.2049775319737297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.679683790147741,6.528548386536318,1746
0,0,0,0,239.819,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9584133119329163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0831845279586703,11.339051094031248,1749
0,1,1,0,16.858,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1064889121818598,0.0,0.3797045432211997,0.0,0.0,0.3162435716859378,0.1975629729110026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.807262309842288,4.297122127583438,1749
0,1,1,0,37.578,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.9535720134953652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.659876150586828,9.017356049407558,1753
0,1,1,0,9.82,0,0,1,0,0,0,1,0,0,0,0,0,0.0398956729409545,0.784790874524715,0.0,0.0,0.0,0.0,0.0,0.0821167080413537,0.0,0.0,0.057618703453477,0.0,0.0,0.0,0.0,0.0355780410394997,0.0,0.0,0.0,0.0,1,1,0,1.7023816580768385,4.851178338634301,1753
0,1,1,0,38.804,0,0,1,0,0,0,0,0,0,0,0,0,0.0819614137377575,0.0,0.0415866880670836,0.0,0.0,0.149805103344361,0.0,0.0,0.17566248485047,0.5509843100003277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.297773535996824,7.242070906077559,1753
0,0,0,0,51.367,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.4712701575567228,0.0306668938288431,0.1936681012451944,0.0470225705375594,0.0,0.0,0.0442892169571626,0.0,0.0,0.0,0.2130830598745175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.474305238442604,8.586539200542752,1753
0,1,1,0,3.948,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.533094081272085,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.1196941254416961,0.0,0.0,0.1443518109540636,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0,0,0,2.5135750881356853,4.5721096598616,1753
0,0,0,0,38.112,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.503152104185149,8.447338591605204,1753
0,1,1,0,55.273,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0327272727272726,0.5306561264822135,0.050181818181818,0.0,0.0,0.0560237154150197,0.0,0.0,0.0,0.3304110671936759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.9058319254879028,7.322124626426024,1753
0,1,0,1,13.981000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0.1712570701678668,0.3658371760216251,0.0360493378461258,0.0,0.0,0.3929025736546805,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6744763086133228,4.893254677458477,1753
0,0,0,0,278.367,0,0,0,1,0,0,0,0,0,0,0,0,0.0506183745583038,0.9181261042402826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.749315822917767,7.819717857900828,1753
0,0,0,0,82.55799999999999,0,0,1,0,0,0,1,0,0,0,0,0,0.0396116526560543,0.0,0.1461332945805759,0.1730124306921838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062544714720087,0.0,0.0,0.0,0.065059917724915,0.0,0.0699282328742621,1,0,1,2.6194375427456067,6.190788654509073,1753
0,1,1,0,17.61,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.3797045432211997,0.1627174162271937,0.0,0.2684267417864981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.7567950789123015,7.360427711928646,1753
0,1,1,0,129.709,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1456582266042123,0.0,0.4583772806184285,0.0,0.0,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,1,1,0,4.026315511824629,7.133581628373229,1753
0,0,0,0,16.105999999999998,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.7210256732551928,0.057618703453477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260189171354051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2496151622046372,3.767505774569126,1753
0,1,1,0,55.24700000000001,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0375765955441033,0.0,0.5813028312855482,0.0398956729409545,0.0,0.0,0.0,0.0,0.2049775319737297,0.0,0.0,0.078628664802187,0.0,0.057618703453477,0.0,0.0,0,0,0,2.78185812824693,6.524588211446731,1754
0,1,1,0,13.095999999999998,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.7563328180212016,0.0,0.0312555212014134,0.0,0.0,0.0,1,1,0,4.071382950584754,7.807693433288407,1754
0,1,1,0,22.298,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0235104377257342,0.0,0.0,0.18521568271131,0.1002089816686732,0.0,0.0,0.0,0.0,0.0,0.0,0.6571110555845807,0.0,0.0,0.0,0.0,0.0,0,0,0,4.918432282042642,7.864937250979016,1754
0,0,0,0,2.26,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.1103129810159055,0.0,0.0,0.0546971016740844,0.0,0.3752669824716312,0.0337740284224468,0.0,0.0,0.0,0.0,0.3457945040390422,0.0,0.0,0.0422816709821375,0.0,0.0378727313947521,0.0,0.0,0,0,0,1.6174060820832772,2.6531011096171944,1754
0,0,0,0,2.0090000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0.17566248485047,0.0,0.2104490812014805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138884339480494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.305483006408879,5.029142965651996,1754
0,0,0,0,0.379,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.3208759529722314,0.0,0.0,0.0239654064567667,0.0,0.0367469565670422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243156255607849,0.0,0.0,0.0,0.0,0.0,1,1,0,2.902629655291667,10.522590347382229,1
0,0,0,0,18.603,0,0,0,0,0,0,0,0,0,0,0,0,0.1020870141342756,0.215122570671378,0.0,0.0,0.0391287544169611,0.1443518109540636,0.0506183745583038,0.3200088339222616,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.072542799988679,10.760804687651584,1
0,0,0,0,1.294,0,0,1,0,0,0,0,0,0,0,0,0,0.0271217530872284,0.0,0.0391693144223525,0.0,0.0464279865046349,0.7637328441809429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.755182043368,4.941235196847005,351
0,0,0,0,7.561000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.2532411805168856,0.3797045432211997,0.1064889121818598,0.0,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786727373972288,0.0,0.0,0.0,0.0,1,1,0,3.684319071357605,7.625371144623537,1
0,0,0,0,5.4620000000000015,0,0,1,0,0,1,0,0,0,0,0,0,0.0819614137377575,0.0,0.0,0.1271839889940711,0.0,0.0,0.0,0.171279766779128,0.0,0.0,0.0600609256772249,0.0,0.0,0.0,0.0,0.0,0.0,0.3797045432211997,0.0,0.0,0,0,0,3.845861835173945,10.388564260019384,1
0,1,1,0,24.644,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0315761290934343,0.0,0.0697843050853129,0.0,0.0,0.1458325198989296,0.0,0.0,0.0,0.0,0.0,0.0,0.0511375996340939,0.0980304661397469,0.0,0.5052124876590381,0.0,0.0,1,1,0,3.736835937534791,11.050189061357102,1
0,0,0,0,33.591,0,0,1,0,0,0,0,0,0,0,0,0,0.2298247746730806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695292013267804,0.0,0.0,0.0,0.0,0.3355156903947346,0.0,0.0,0.0,0.0,0.0,1,1,0,3.3352000191550024,11.339681390881571,1
0,1,1,0,12.156,0,0,1,0,0,0,0,0,0,0,0,0,0.4653018441481871,0.0,0.0,0.0,0.0,0.2213960496577024,0.0,0.0,0.1420223394149824,0.171279766779128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.51425817394617,9.48110891367032,1
0,1,1,0,6.0470000000000015,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.202532980293835,0.1910572439487312,0.5298697190524171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415153361295311,0.0,0.0,0.0,0.0350247205754856,0.0,0.0,0.0,0.0,0,0,0,2.811208293204837,9.258175985468949,4
0,0,0,0,31.782000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6202954567788004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.969208061280136,4.370181760305958,4
0,1,1,0,93.62,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.030852608390908,0.0,0.0,0.0,0.0,0.0,0.8415502653449486,0.1137228396915991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6007619025384683,6.230991160172628,7
0,1,1,0,46.45500000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2598643912345638,0.0464279865046349,0.0,0.6665858691735728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.991272342831897,10.359800959369291,7
0,0,0,0,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0.2232694158584437,0.1121418523728436,0.4291108314207449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935662989560968,0.0,0.0,0.0,0.0,0.0419116013918708,0.0,0,0,0,2.126563648748571,11.276074634176076,9
0,0,0,0,21.406,0,0,1,0,0,0,0,0,0,0,0,0,0.3981917860921421,0.1325038816142018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4693043322936561,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.460126449191443,11.446698415069996,10
0,0,0,0,14.103000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0.5844491046943057,0.0,0.1138635263752218,0.0,0.0,0.1172576221971285,0.0866914018390061,0.0,0.0,0.0,0.0591579286981771,0.0,0.0,0.0,0.0385804161961606,0.0,0.0,0.0,0.0,0.0,0,0,0,2.2627001592951306,7.035294127124272,181
0,0,0,0,7.996,0,0,1,0,0,0,0,0,0,0,0,0,0.18521568271131,0.0661018104172818,0.0710480884991935,0.0,0.0,0.0,0.0,0.0,0.0,0.3526565658860142,0.0,0.0,0.0,0.0,0.0,0.1002089816686732,0.0,0.0,0.0,0.0,1,1,0,3.5796224681769866,9.160551103868588,15
0,1,1,0,14.519,0,0,1,0,0,0,0,0,0,0,0,0,0.0296606222999161,0.0,0.0,0.0,0.7137248439951569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405576770144506,0.0,0.0,0.0,0,0,0,3.274499728616198,7.97849675994398,15
0,1,1,0,2.12,0,1,1,1,0,0,0,0,1,0,0,0,0.2131296999957168,0.0765521841021593,0.0128433406146935,0.0,0.0,0.0,0.0,0.0,0.0,0.4554031976797547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.1570037488096649,8.506577038953049,15
0,1,1,0,18.706,0,0,1,0,0,0,0,0,0,0,0,0,0.0464279865046349,0.0,0.0391693144223525,0.0,0.0,0.7081725572406565,0.0,0.0,0.0,0.206230141832356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.657656484704575,6.142450223592084,15
0,1,1,0,5.8100000000000005,0,1,1,0,0,0,0,0,0,0,0,0,0.1337125957303922,0.0,0.0267334788392245,0.0,0.0,0.4882153142798105,0.0,0.0,0.0,0.3513386111505726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.569860355668164,7.979769282084685,15
0,0,0,0,5.582999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.8187259174578696,7.872146794600491,20
0,0,0,0,12.822,0,0,0,1,0,0,0,0,0,0,0,0,0.0690757508833922,0.8958756625441697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0825616690160795,4.765075703497714,22
0,1,1,0,27.306,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8029764475301466,0.0,0.0,0.1172374846360828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797860678337706,0.0,0.0,0.0,1,1,0,2.650350464302834,8.91141196255132,22
0,1,1,0,20.383000000000006,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9739810828645948,0.0,0.0,0.0260189171354051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.213504427391358,6.357471313831513,22
0,0,0,0,5.154,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.382994699646643,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0,0,0,0.2405904649179304,14.375949061661968,23
0,1,0,1,4.032,0,0,1,0,0,1,1,0,0,0,0,0,0.3943286344091875,0.0,0.1474922440537745,0.0,0.0406778969139498,0.0,0.0,0.2060428345942415,0.0,0.0,0.0,0.0,0.0,0.0,0.2114583900288466,0.0,0.0,0.0,0.0,0.0,1,1,0,1.729352009099438,4.575133569611553,29
0,0,0,0,3.707,0,1,1,1,0,0,0,0,0,0,0,0,0.0372436856463961,0.0,0.0,0.0,0.0,0.0242893602041713,0.0,0.0,0.6730968934260322,0.2071812021473202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.274499728616198,9.958736764453835,30
0,1,1,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0354643696162881,0.0,0.0,0.0,0.1105465935787,0.0,0.0,0.0,0.0,0.0783774471417384,0.0,0.0,0.7756115896632733,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2706815439810373,3.414968785746073,30
0,1,1,0,8.387,0,1,1,1,0,0,0,0,0,0,0,0,0.1863696004528029,0.2116468136561269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019835858910703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.811888840523221,12.02008811021418,30
0,1,1,0,14.094,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0271217530872284,0.0,0.0,0.933708932490419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.8184014001744764,9.494072930354983,30
