videos,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_images,n_ad,n_local_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,0,1,6.710000000000001,0,0,1,0,0,1,0,0,0,0,0.3239673752825183,0.0,0.0391693144223525,0.0415866880670836,0.0,0.0,0.1420223394149824,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3307837473527244,3.1921210875593813,289
1,0,0,0,20.269,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.3819235658811974,0.0,0.0,0.0,0.6180764341188025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.509396558253874,6.839460378142706,289
1,0,0,0,19.753,0,1,1,1,1,0,0,0,0,0,0.1343750774799791,0.1444660699675204,0.0,0.0256613691022239,0.0,0.0,0.2392209852973992,0.3592591674311359,0.0,0.0,0.0832754816155504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.7324175575505043,3.854711638715032,731
1,1,1,0,42.183,0,0,0,0,0,1,0,0,0,0,0.0,0.5356393551236749,0.0,0.0,0.0,0.0,0.0,0.4643606448763251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.934760716562508,9.58573025385222,1416
1,1,1,0,18.1,0,0,0,0,0,0,0,0,0,0,0.0,0.1145564432264457,0.0,0.0,0.1714462238643452,0.0,0.0,0.3545517941691034,0.0,0.0,0.1599336897610629,0.0,0.0,0.0,0.0,0.0,0.1995118489790426,0.0,0.0,0.0,0,0,0,1.329459424367352,7.104388927433835,289
1,0,0,0,3.904,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0522515231478578,0.3208840811813586,0.2199602186265737,0.0,0.0,0.3303335822043897,0.0,0.0,0.0,0.0403912025031488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.1493054029836278,7.680621730300154,289
1,0,0,0,7.962999999999999,0,0,0,0,0,1,0,0,0,0,0.0,0.3906482695416417,0.0360284103203798,0.0,0.0,0.0,0.1663951223858559,0.3688759339638253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380522637882972,0.0,0.0,0.0,0.0,0,0,0,2.1160145219106763,5.07454236591166,289
1,0,0,0,90.278,0,0,0,0,0,1,0,0,0,0,0.0916583636150509,0.0,0.0,0.0,0.0,0.0,0.2353475559723361,0.5539063415777753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671668034228109,0.0,0.0,0.0,1,1,0,1.2756420910162958,6.349768164038534,325
1,0,0,0,35.24200000000001,0,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0592462389494907,0.0135643385203948,0.0,0.0,0.0,0.3745541022592154,0.0,0.0,0.3905934963552707,0.0,0.0,0.0,0.0,0.0752210101845629,0.0,0.0,0.0,0.0,0,0,0,2.9638287245409827,4.028792193981865,330
1,0,0,0,39.09200000000001,0,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0592462389494907,0.0135643385203948,0.0,0.0,0.0,0.3745541022592154,0.0,0.0,0.3905934963552707,0.0,0.0,0.0,0.0,0.0752210101845629,0.0,0.0,0.0,0.0,0,0,0,3.2285092738364387,6.0644942595771845,330
1,0,0,0,10.125,0,0,1,0,0,0,0,0,0,0,0.4443449334698055,0.0,0.0,0.0347713315343816,0.0781322694705498,0.0,0.0,0.3370708104587327,0.0,0.0,0.0,0.0,0.0,0.0727586768400483,0.0329219782264818,0.0,0.0,0.0,0.0,0.0,0,0,0,2.59763991977524,6.593396526980209,331
1,0,0,0,46.231,0,0,1,0,0,1,0,0,0,0,0.042666305107968,0.0,0.2419184494840652,0.0,0.2722679720838625,0.0,0.0,0.4431472733241042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.854182005738296,9.12369180189144,361
1,1,1,0,19.116,0,1,0,1,1,0,0,0,0,0,0.0501367216282153,0.1789825291045143,0.0,0.0,0.0,0.0,0.0991818534103995,0.4590408200022924,0.0,0.0,0.2126580758545783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.272833566461585,11.49436821946412,729
1,1,1,0,23.041,0,0,0,0,0,1,0,0,0,0,0.0,0.646979902826855,0.0,0.0,0.0,0.0,0.0330112632508833,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3246848794881994,6.799697796443052,361
1,0,0,0,0.407,0,0,1,0,0,0,0,0,0,0,0.0,0.2029053129277093,0.0,0.0698457135747168,0.0,0.0,0.0,0.3605823068309071,0.0,0.0,0.1097797685703621,0.0,0.0,0.1626539753639417,0.0,0.0,0.0570362075401268,0.0,0.0,0.0,1,1,0,1.966132856172836,8.103505470090877,361
1,0,0,0,23.247,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3455260795430582,0.0,0.0,0.6544739204569417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.439835128047921,2.97455970832119,363
1,1,1,0,23.493,0,0,1,0,0,1,0,0,0,0,0.1996319655483102,0.0,0.0432249591497029,0.0,0.0997663515721637,0.0,0.0,0.4425576103721578,0.0,0.0,0.1347372600522273,0.0,0.0,0.0,0.0,0.0,0.0800818533054378,0.0,0.0,0.0,0,0,0,1.6419051025716018,9.336812833868516,368
1,0,0,0,30.31,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.2640461633081292,0.1307176537269515,0.0,0.0249629174053036,0.3494808436742521,0.0,0.0,0.0341340761911653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.2760497941427187,6.240527275547807,369
1,0,0,0,23.891,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9587051527169144,7.906965929232656,373
1,0,0,0,21.283,0,0,0,0,0,1,0,0,0,0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0856669611307419,0.644434628975265,0.0,0.0,0.1082045053003533,0.0,0.0,0.1304383833922261,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.474305238442604,8.193222444514896,374
1,0,0,0,30.743,0,0,1,0,0,0,0,0,0,0,0.0,0.2031745438462066,0.2199816853239641,0.0257900540096058,0.0,0.0,0.0,0.3610607561344821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779370448584973,0.0395447494813955,0.0,1,1,0,2.378341705393292,6.882939908857368,405
1,1,1,0,21.731,0,0,1,0,0,1,0,0,0,0,0.1589958912996468,0.0,0.0538726302890506,0.1127279607871404,0.0,0.0,0.0,0.5595401138902906,0.0,0.0,0.0,0.0,0.0,0.1148634037338715,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.473549050512989,10.754763468529044,425
1,0,0,0,1.954,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0357122579912564,0.0,0.0,0.0,0.0,0.3656390166354398,0.0,0.0,0.3139726338499971,0.0,0.0,0.0,0.205750802753017,0.0,0.0,0.0,0.0789252887702895,0.0,0,0,0,3.974415475444412,11.602012521246342,427
1,0,0,0,2.3240000000000003,0,0,0,0,0,1,0,0,0,0,0.0974271201413427,0.0,0.0312555212014134,0.0,0.1800739840989399,0.0506183745583038,0.0,0.3530200971731449,0.0,0.0,0.1082045053003533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.985817439647168,12.1052841953671,427
1,0,0,0,2.097,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0506183745583038,0.3244257950530036,0.0,0.0,0.0,0.3591375883392226,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.166502871024735,0.0,0.0,0.0,0.0,0.0,0,0,0,2.17668167610489,11.405777218940962,427
1,1,1,0,25.99,0,0,1,0,0,0,0,0,0,0,0.0,0.37101533347092,0.0,0.0,0.0,0.0,0.0,0.3232913694144946,0.0,0.0,0.0,0.0,0.0,0.3056932971145853,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9749369273068884,3.983785371655037,439
1,1,0,1,23.797,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0663041077738515,0.1082045053003533,0.0,0.0,0.0330112632508833,0.0,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,1,1,0,3.937690752176724,8.481379882462091,873
1,0,0,0,1.974,0,1,0,0,1,0,0,0,0,0,0.0743829368628151,0.065059917724915,0.0,0.0,0.0,0.0,0.0,0.4225876408513683,0.0,0.0,0.2556731801108924,0.0,0.0,0.0,0.0,0.0,0.0,0.1822963244500089,0.0,0.0,1,1,0,3.6541068335126776,7.75986497248081,826
1,0,0,0,1.828,0,1,1,0,0,0,0,0,0,0,0.1599336897610629,0.0,0.0,0.0,0.0,0.0,0.4033301931805669,0.3545517941691035,0.0,0.0,0.0821843228892667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.5775846989679185,8.266475442229806,731
1,0,0,0,41.96700000000001,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2087261204370442,0.3136542261999409,0.0,0.0,0.3291461281602799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484735252027349,0.0,0.0,0.0,0,0,0,3.934527860768216,4.357259956840748,482
1,0,0,0,16.642,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427460354870205,0.0,0.0,0.9572539645129796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.319540533643459,7.468485873860751,487
1,1,1,0,20.808000000000003,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.2708921220500894,0.0,0.0,0.0,0.1231687772994374,0.53278446406687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073154636583603,0.0,0.0,0.0,0.0,0,0,0,2.090257834113685,5.320758666346653,731
1,0,0,0,9.303,0,0,1,0,0,0,1,0,0,0,0.0,0.0363238937749268,0.0342124387019987,0.0,0.0126858967389749,0.0,0.0323928107529712,0.3436636320460516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1278744992014262,9.002073364117376,1226
1,0,0,0,68.62700000000001,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0508178030819093,0.0,0.0,0.3641715486271951,0.4156060204074317,0.0,0.0,0.0428728156662531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.6169805785700726,4.885517927872257,498
1,1,1,0,79.69500000000002,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6405189031484987,0.0,0.3594810968515014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.051700459048185,9.018047506509028,841
1,1,1,0,7.723000000000001,0,0,0,0,0,1,0,0,0,0,0.0,0.0342102854004073,0.0,0.0,0.0,0.0,0.0,0.3640228411873756,0.0,0.0,0.0,0.0,0.0,0.5301821802119332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6677068205580765,2.9834572426783783,542
1,1,1,0,56.746,0,0,0,0,0,1,0,0,0,0,0.0,0.206760808367473,0.0,0.0,0.0,0.0,0.1819856727622273,0.518246629894949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405499736799944,0.0,0.0,0.0,1,0,1,2.6526079608524005,5.001217754617886,634
1,1,1,0,30.379,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6542297006108051,0.0,0.3227189460965819,0.0,0.0,0.0230513532926129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.975880044409492,6.959780205661499,543
1,1,1,0,8.465,0,0,0,0,0,1,0,0,0,0,0.0,0.2113657278394878,0.0,0.0,0.0366868430261947,0.0,0.0,0.3756172799502288,0.0,0.0,0.1694360556297227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3691482022849202,7.652511978925238,552
1,0,0,0,7.763999999999999,0,0,0,0,0,1,0,0,0,0,0.0,0.2222228356890458,0.0,0.0,0.0312555212014134,0.0,0.0,0.6444346289752652,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0898599362786894,5.34406003467208,552
1,0,0,0,22.102,0,0,0,0,0,0,0,0,0,0,0.0350485865724381,0.6449425795053003,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5353230953663782,6.753762253393463,552
1,0,0,0,14.942,0,0,0,0,0,0,0,0,0,0,0.0312555212014134,0.648735644876325,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0956681021665906,3.100272452827915,552
1,1,0,1,6.782,0,0,1,0,0,1,0,0,0,0,0.0327700883941441,0.0,0.0,0.0,0.0,0.0,0.2601578012029013,0.3355156903947346,0.0,0.0,0.0940960584431747,0.0,0.0,0.0,0.0,0.0,0.1753121581022176,0.0,0.0,0.0,0,0,0,1.4551205520497432,7.569351419111251,559
1,1,1,0,5.862,0,0,1,0,0,1,1,0,0,1,0.0,0.0,0.1948904563981397,0.0313252734997038,0.0446107767219126,0.0,0.0,0.333201110670369,0.0,0.0,0.3616002391505557,0.0,0.0,0.0,0.0,0.0343721435593191,0.0,0.0,0.0,0.0,1,0,0,2.069769921983105,5.259280236542338,559
1,1,1,0,15.196000000000002,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0312555212014134,0.2809076855123675,0.3200088339222616,0.0,0.0,0.1547427120141342,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,1,1,0,2.723661048616357,3.3926274309790885,586
0,0,0,0,8.290000000000001,0,0,0,0,0,1,0,0,0,0,0.0,0.0818738957597172,0.0330112632508833,0.0,0.0350485865724381,0.0,0.1665028710247349,0.0391287544169611,0.0,0.0,0.4643606448763251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4259957279714426,5.927989460323607,616
0,1,1,0,2.0540000000000003,0,0,0,0,0,0,0,0,0,0,0.3200088339222615,0.2640459363957596,0.0330112632508833,0.0391287544169611,0.0312555212014134,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,1,1,0,1.949902170324851,7.385226580625384,616
0,0,0,0,4.248,0,0,1,0,0,0,0,0,0,0,0.0880083288195445,0.7802570397518238,0.0,0.0,0.049853331176094,0.0398221684475615,0.0,0.0420591318049761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2.375155785828881,3.843337229639626,616
0,0,0,0,94.066,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.4193242049469964,0.1443518109540635,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.1588228798586571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.8232558659069656,6.685708625855089,616
0,1,1,0,4.73,0,1,0,1,0,1,0,0,0,0,0.4550073955212069,0.5103455427657612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2363431843563868,10.61093531559121,616
0,0,0,0,8.887,0,0,0,0,0,1,0,0,0,0,0.0,0.1443518109540636,0.5351314045936396,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0,0,0,0.4637340162321402,3.3593331775634567,616
0,0,0,0,5.519,0,1,0,1,1,0,0,0,0,0,0.1760637138406408,0.3918741460250623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239134248847632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.158191201251694,7.585867498839955,1115
0,0,0,0,3.3440000000000003,0,1,0,1,1,0,0,0,0,0,0.1760637138406408,0.3918741460250623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239134248847632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.684545384920906,10.246984486665731,1115
0,0,0,0,6.885000000000002,0,0,0,0,0,0,0,0,0,0,0.0,0.7269655477031802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.852540941487914,8.823232140688093,1033
0,0,0,0,6.202000000000001,0,0,0,0,0,0,0,0,0,0,0.0,0.6109154151943462,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.385293860786307,2.747014471120351,616
0,1,1,0,1.216,0,1,0,0,1,0,0,0,0,0,0.1800739840989399,0.4448045494699646,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0690757508833922,0.1443518109540635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.4769584799388262,5.03720581710533,1399
0,1,1,0,8.663,0,1,0,1,1,0,0,0,0,0,0.1894672495756444,0.4299117449609484,0.0,0.0,0.0,0.0963109721153374,0.0,0.0,0.0,0.0682844028184849,0.1426980826224354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.7944225866475387,8.25939375226221,1509
0,0,0,0,300.0,0,1,1,0,0,0,0,0,0,0,0.4693727318515841,0.0386085676279526,0.0457633247665663,0.0,0.0,0.0365551264997223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097002492541745,0,0,0,5.703782474656201,10.144760017543522,621
0,0,0,0,4.125,0,0,0,0,0,0,0,0,0,0,0.0,0.9025728798586572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.157350659798227,10.848136113344816,1062
0,0,0,0,8.804,0,0,0,0,0,1,0,0,0,0,0.0,0.9025728798586572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.1045423871985465,11.389745793635196,1584
0,0,0,0,0.252,0,0,0,1,0,1,0,0,0,0,0.0,0.8165194346289754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834805653710247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6605111826181012,6.012802759495536,1685
0,0,0,0,22.165000000000006,0,0,0,1,0,1,0,0,0,0,0.0,0.8165194346289754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834805653710247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.3783261914707137,4.232075457910378,1685
0,1,0,1,21.637,0,1,1,1,0,0,1,0,0,0,0.0003153887982598,0.0959543230016313,0.0,0.0268080478520933,0.0,0.0,0.0,0.8461392060902666,0.0,0.0,0.0,0.0,0.0,0.0307830342577487,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.826958529305305,3.7701598570650345,622
0,0,0,0,16.792,0,0,0,0,0,0,0,0,0,0,0.0,0.2473608657243815,0.0,0.3635545494699647,0.0,0.3890845848056538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.937157671917412,8.337436422739515,634
0,1,1,0,11.523,0,0,0,0,0,0,0,0,0,0,0.0405499736799944,0.0,0.0342102854004073,0.0,0.0,0.6030943171675097,0.0,0.0,0.0,0.0715846932002837,0.0,0.0,0.0,0.0,0.2505607305518046,0.0,0.0,0.0,0.0,0.0,1,0,1,1.830499297543985,5.103900961065417,634
0,1,1,0,300.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0871826787644534,0.0,0.4212912312882834,0.0,0.0,0.171279766779128,0.0,0.0,0.0370860493301451,0.0,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.2755221734443567,11.19029319465377,635
0,1,1,0,8.404,0,0,1,1,0,0,0,0,0,0,0.1559833904089157,0.2489410192466021,0.0,0.0,0.0,0.0,0.5403784886703976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546971016740844,0.0,0.0,0.0,0,0,0,5.703782474656201,6.727770589585404,642
0,1,0,1,6.011,0,0,0,0,0,1,0,0,0,0,0.0,0.1324757067137808,0.0,0.0,0.0,0.0,0.0,0.1509496466431095,0.0,0.5000828180212016,0.0330112632508833,0.0,0.0,0.1443518109540636,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,0,0,0,3.336694415448056,7.152885736983122,647
0,0,0,0,15.959,0,0,0,1,0,0,0,0,0,0,0.0,0.6755742049469965,0.1443518109540635,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7945887962382148,4.005476917979406,648
0,1,0,0,13.54,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0648224117456546,0.8856903810860414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.059750004405774,3.91258284868666,658
0,0,0,0,0.16,0,1,0,0,0,0,0,0,0,0,0.1894672495756444,0.1289440505624416,0.0,0.0,0.0,0.0,0.5042435555264465,0.1426980826224354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346470617130318,0.0,0.0,0,0,0,2.97174691080348,4.674546983765912,671
0,1,0,1,19.025,0,0,0,0,0,0,0,1,0,0,0.0,0.1760498758501565,0.4053060563532332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3128576055273671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1057864622692432,0,0,0,2.9666638510566434,5.759680650285011,672
0,1,1,0,20.399,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.1513467516454509,0.0,0.372262646961777,0.0,0.0346109094698087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187989510793116,0.0,0.1887999351660502,0.0,0.0239654064567667,0.0,1,1,0,0.3811724155391199,5.123767531537212,672
0,1,1,0,17.69,0,0,0,0,0,1,0,0,0,0,0.0,0.6449425795053003,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,1,0,1,2.405322170445158,3.663074347931984,676
0,1,1,0,34.609,0,0,0,0,0,1,0,0,0,0,0.0506183745583038,0.81894324204947,0.0,0.0,0.0,0.0974271201413427,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.844095098891031,7.323637275755112,676
0,1,0,1,1.859,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136870583038869,0.0,0.0,0.0,0.0,0.0,0.0,0.0663041077738515,0.0,0.3200088339222616,0.0,0.0,0.0,0,0,0,0.8342126208385481,3.915317572377576,684
0,0,0,0,5.0390000000000015,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5579000311519196,7.737589243678568,684
0,1,1,0,7.197,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.5806757950530035,0.0,0.0,0.0,0.0,0.0,0.0,0.0642667844522968,0.0,0.3200088339222615,0.0,0.0,0.0,1,1,0,0.1354046370062029,6.850863182617718,684
0,1,1,0,18.8,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.0,0.0,0.0,0.7693076413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,1,1,0,2.8079558660770725,3.3155668690221805,686
0,0,0,0,9.928,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.0,0.0,0.0,0.7556592314487632,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0,0,0,2.734821951599638,3.5697861854770805,686
0,1,1,0,11.049,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2775011042402828,0.0,0.0,0.7224988957597173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.050270164379556,10.831919619200972,695
0,1,1,0,7.826,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0391693144223525,0.0,0.9608306855776476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.339960072190966,5.57355229369806,709
0,0,0,0,92.328,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.2463780918727915,0.4336130742049469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.693883661184632,7.989130187292902,713
0,0,0,0,20.633000000000006,0,1,1,0,0,1,0,0,0,0,0.543551833223835,0.0,0.0228566380866674,0.0,0.0,0.0,0.0,0.4335915286894974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.423121939077947,8.129274048609785,713
0,0,0,0,1.217,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3580189757977699,0.0,0.0,0.0,0.0,0.0,0.0,0.6419810242022301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.954232966375962,6.939395408903383,713
0,1,0,1,12.081,0,1,0,1,0,0,0,0,0,0,0.3200088339222615,0.0,0.0,0.0,0.0312555212014134,0.0,0.3594743816254416,0.2892612632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3791211327685624,6.774614667135716,713
0,0,0,0,7.457999999999999,0,0,1,0,0,0,0,0,0,0,0.0,0.7210614865106735,0.0,0.0,0.0,0.0378727313947521,0.0,0.2410657820945744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.4013438650173096,5.752398020406121,716
